OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,98,ג'לג'וליה,627,מועצה מקומית,מרכז,ג'לג'וליה,0627,0,3,143,3,17,115,11,146,191,8,14,3,106,151,51.762668360907099,1.893256339041688,202405,11982.742465584509773,1893256.339041688013822
-1,130,ג'סר אל-זרקא,541,מועצה מקומית,חיפה,ג'סר אל-זרקא,0541,1,11,150,51,62,90,7,162,205,1,8,16,106,165,64.265618496475057,2.022854568919001,202405,7304.568671080146487,2022854.568919000681490
-1,386,ג'ת,628,מועצה מקומית,חיפה,ג'ת,0628,4,11,667,24,177,479,23,682,715,13,30,12,434,569,51.722606590523306,7.462887612294534,202405,16781.490438958742743,7462887.612294533289969
-1,422,גבעת שמואל,681,עירייה,מרכז,גבעת שמואל,0681,3,20,476,59,63,364,50,499,777,78,26,21,399,620,163.880772099110487,2.575042786256744,202405,10000.519217432714868,2575042.786256744526327
-1,1067,גבעתיים,6300,עירייה,תל אביב,גבעתיים,6300,3,42,1127,194,100,839,166,1172,1828,307,33,55,700,1396,329.079699457122160,3.242375636540977,202405,9869.672848468217126,3242375.636540977284312
-1,554,גדרה,2550,מועצה מקומית,מרכז,גדרה,2550,1,20,687,68,105,498,56,708,1049,41,42,16,643,859,48.455952320814163,11.433063916113158,202405,19965.948550495246309,11433063.916113156825304
-1,28,גן הדרום,1072,מועצה אזורית,מרכז,גדרות,5532,0,0,49,1,10,35,2,49,55,1,3,0,30,45,12.864957234018014,2.176454961386216,202405,6872.213003948079859,2176454.961386215873063
-1,15,כפר אביב,857,מועצה אזורית,מרכז,גדרות,5532,0,0,22,1,1,17,3,22,26,1,4,0,17,22,6.631562088938892,2.261910512007304,202405,7067.164003719848552,2261910.512007304467261
-1,1,כפר מרדכי,764,מועצה אזורית,מרכז,גדרות,5532,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.46720973,2.140366382165531,202405,6000.766715196341465,2140366.382165530696511
-1,20,מישר,731,מועצה אזורית,מרכז,גדרות,5532,4,2,37,1,7,31,4,43,40,0,4,0,26,34,8.994073568196876,2.223686502934574,202405,6224.488097181701050,2223686.502934574149549
-1,5,משגב דב,765,מועצה אזורית,מרכז,גדרות,5532,0,0,6,0,0,5,1,6,10,0,1,0,8,10,3.223310016872268,1.551200465927177,202405,4960.230247448561386,1551200.465927177341655
-1,1,עשרת,591,מועצה אזורית,מרכז,גדרות,5532,0,0,1,0,0,1,0,1,2,0,0,0,1,2,1.771175352459549,0.564596836,202405,2852.029005145728206,564596.836000086972490
-1,14,שדמה,555,מועצה אזורית,מרכז,גדרות,5532,0,1,13,2,1,12,0,14,20,1,0,1,17,20,7.085029110252854,1.975997526917763,202405,6256.043830411795170,1975997.526917763287202
-1,2,שטח כללי,5532,מועצה אזורית,מרכז,גדרות,5532,0,0,2,0,0,2,0,2,3,0,0,0,3,3,2.423912819483671,0.825112184,202405,5137.921908508303204,825112.183872202644125
-1,6,אבני איתן,4011,מועצה אזורית,צפון,גולן,5571,0,1,13,0,0,9,4,14,12,0,2,0,8,12,0.332127123,18.065371910604100,202405,20356.146429740419990,18065371.910604100674391
-1,30,אודם,4010,מועצה אזורית,צפון,גולן,5571,2,5,57,0,8,51,5,64,42,1,2,0,24,33,1.180363147168894,25.415907021457880,202405,24095.270933110365149,25415907.021457880735397
-1,20,אורטל,4013,מועצה אזורית,צפון,גולן,5571,1,2,39,2,4,31,5,42,28,2,0,0,12,17,0.541588052,36.928436517619112,202405,26332.409204190571472,36928436.517619110643864
-1,42,אל רום,4003,מועצה אזורית,צפון,גולן,5571,2,12,74,0,23,64,0,88,61,1,2,0,39,51,0.915194119,45.891903293496149,202405,35604.690486654588312,45891903.293496146798134
-1,2,אלוני הבשן,4017,מועצה אזורית,צפון,גולן,5571,0,0,3,0,0,3,0,3,3,0,0,0,2,2,0.102235241,19.562725946188507,202405,21621.539925708559167,19562725.946188505738974
-1,4,אלי על,4002,מועצה אזורית,צפון,גולן,5571,0,4,6,0,3,7,0,10,5,1,0,0,3,5,0.353135603,11.327093528169316,202405,16156.011546032004844,11327093.528169315308332
-1,37,אניעם,4012,מועצה אזורית,צפון,גולן,5571,0,4,76,0,22,55,3,80,56,0,1,0,41,48,0.647152279,57.173560499339075,202405,30787.178158107410127,57173560.499339073896408
-1,2,אפיק,4301,מועצה אזורית,צפון,גולן,5571,0,0,2,0,0,2,0,2,3,0,0,0,2,3,1.287509642446703,1.553386424508111,202405,6986.435938889690078,1553386.424508111085743
-1,0,בני יהודה,4015,מועצה אזורית,צפון,גולן,5571,,,,,,,,,,,,,,,0,3.440737514926693,202405,9044.487553855600709,3440737.514926692936569
-1,41,גבעת יואב,4021,מועצה אזורית,צפון,גולן,5571,3,6,56,3,9,48,6,65,57,10,3,0,25,45,3.859323181292961,10.623624421695636,202405,19477.570845096950507,10623624.421695636585355
-1,6,גשור,4022,מועצה אזורית,צפון,גולן,5571,0,0,6,0,0,5,0,6,7,1,0,0,4,5,0.307561446,19.508296877630375,202405,20887.212038816665881,19508296.877630375325680
-1,69,חד נס,4026,מועצה אזורית,צפון,גולן,5571,0,7,136,2,33,98,9,143,123,6,1,1,70,100,1.020329067139071,67.625241916777938,202405,42818.018391586592770,67625241.916777938604355
-1,10,חספין,4005,מועצה אזורית,צפון,גולן,5571,0,1,25,1,4,20,1,26,18,0,0,0,11,18,1.391734149877709,7.185280321589218,202405,15511.564476617626497,7185280.321589218452573
-1,11,יונתן,4007,מועצה אזורית,צפון,גולן,5571,0,3,17,1,5,15,0,20,15,0,0,1,9,12,0.191400026,57.471256452694483,202405,30723.445353092385631,57471256.452694483101368
-1,1,כנף,4028,מועצה אזורית,צפון,גולן,5571,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.061644107,16.222150855953060,202405,17660.877169356572267,16222150.855953060090542
-1,5,כפר חרוב,4004,מועצה אזורית,צפון,גולן,5571,0,0,9,0,0,8,1,9,9,0,0,0,7,8,0.223479485,22.373418324041673,202405,23871.940777445390268,22373418.324041672050953
-1,9,מבוא חמה,4204,מועצה אזורית,צפון,גולן,5571,0,0,10,0,2,7,0,10,14,3,0,0,5,10,0.335839883,26.798484837992127,202405,25066.532323407609510,26798484.837992127984762
-1,10,מיצר,4019,מועצה אזורית,צפון,גולן,5571,0,1,19,0,1,18,0,20,19,0,0,0,13,14,0.420079645,23.805009659137507,202405,19806.527359187708498,23805009.659137506037951
-1,91,מעלה גמלא,4008,מועצה אזורית,צפון,גולן,5571,1,12,199,2,54,145,11,212,142,5,3,0,75,103,1.176337319851681,77.358763055714121,202405,43916.385468603322806,77358763.055714115500450
-1,39,מרום גולן,4101,מועצה אזורית,צפון,גולן,5571,2,7,80,1,18,62,6,89,56,4,1,1,29,41,0.801336904,48.668668345793293,202405,31413.874797127631609,48668668.345793291926384
-1,3,נאות גולן,4551,מועצה אזורית,צפון,גולן,5571,0,1,7,0,3,2,3,8,5,0,0,1,2,5,0.163456446,18.353512921394788,202405,25888.376192679224914,18353512.921394787728786
-1,5,נוב,4304,מועצה אזורית,צפון,גולן,5571,0,1,5,0,1,5,0,6,7,0,0,0,3,6,0.425948241,11.738515422191067,202405,16657.187747349562414,11738515.422191066667438
-1,29,נווה אטיב,4303,מועצה אזורית,צפון,גולן,5571,0,1,57,0,18,38,2,58,41,2,1,0,23,37,0.74883681,38.726728732858717,202405,31204.576714601618733,38726728.732858717441559
-1,0,נטור,4014,מועצה אזורית,צפון,גולן,5571,,,,,,,,,,,,,,,0,28.733855997710318,202405,21515.022839252338599,28733855.997710317373276
-1,23,עין זיון,4503,מועצה אזורית,צפון,גולן,5571,1,2,59,0,15,41,6,62,32,1,2,0,16,23,0.582584205,39.479271526143535,202405,30356.799845221117721,39479271.526143535971642
-1,34,קדמת צבי,4025,מועצה אזורית,צפון,גולן,5571,0,6,43,0,4,40,4,49,51,1,2,1,36,46,1.046734820733392,32.481961358826290,202405,24002.577728590902552,32481961.358826287090778
-1,43,קלע,4024,מועצה אזורית,צפון,גולן,5571,1,5,76,2,9,67,5,82,60,3,2,1,33,44,0.782745485,54.934842586436062,202405,34998.650235109656933,54934842.586436063051224
-1,15,קשת,4006,מועצה אזורית,צפון,גולן,5571,0,2,24,1,5,19,0,26,21,4,0,1,6,14,0.255097211,58.801113200924327,202405,33767.655521729451721,58801113.200924329459667
-1,24,רמות,4702,מועצה אזורית,צפון,גולן,5571,0,3,42,0,12,27,6,45,40,0,0,0,27,33,1.117029695196936,21.485552356572512,202405,20840.739303544036375,21485552.356572512537241
-1,6,רמת מגשימים,4701,מועצה אזורית,צפון,גולן,5571,0,0,6,1,1,5,0,6,8,0,1,0,6,8,0.642676617,9.335955035413877,202405,13229.488386799574073,9335955.035413876175880
-1,89,שטח כללי,5571,מועצה אזורית,צפון,גולן,5571,0,9,157,2,42,114,5,166,126,2,5,0,67,90,1.000225419693268,88.979942168729337,202405,103530.272727597926860,88979942.168729335069656
-1,9,שעל,4009,מועצה אזורית,צפון,גולן,5571,0,0,21,0,3,18,0,21,15,0,1,0,6,11,0.103010129,87.370049031987648,202405,46522.850356610717427,87370049.031987652182579
-1,60,גוש חלב (ג'יש),487,מועצה מקומית,צפון,גוש חלב (ג'יש),0487,1,4,88,2,19,63,6,93,103,3,1,1,56,83,8.497217253916194,7.061135217220346,202405,17705.182615151268692,7061135.217220345512033
-1,7,בית חשמונאי,1050,מועצה אזורית,מרכז,גזר,5530,0,0,7,0,0,6,0,7,12,2,0,1,6,12,11.731675500198378,0.596675215,202405,3503.386290134089904,596675.214881423627958
-1,11,בית עוזיאל,301,מועצה אזורית,מרכז,גזר,5530,0,3,17,0,4,12,4,20,22,0,0,0,16,19,2.933468901880306,3.749826695946624,202405,8538.986959624438896,3749826.695946623571217
-1,11,גזר,370,מועצה אזורית,מרכז,גזר,5530,0,2,18,1,4,16,0,20,17,0,1,1,4,7,1.926423079493632,5.710064480171922,202405,11976.135022529238995,5710064.480171921662986
-1,9,גני הדר,1103,מועצה אזורית,מרכז,גזר,5530,0,0,13,0,1,8,3,13,14,2,0,1,7,13,24.887575885330417,0.36162622,202405,2715.653564444533004,361626.220306370058097
-1,39,גני יוחנן,862,מועצה אזורית,מרכז,גזר,5530,0,0,48,0,4,29,6,48,76,5,1,4,44,68,14.593119439508374,2.672492345564867,202405,13636.385537288169871,2672492.345564867369831
-1,17,חולדה,160,מועצה אזורית,מרכז,גזר,5530,0,1,24,0,5,18,2,25,32,2,0,0,18,23,2.051444062530292,8.286845500935502,202405,13023.011984525985099,8286845.500935503281653
-1,144,"יד רמב""""ם",64,מועצה אזורית,מרכז,גזר,5530,0,8,170,1,7,129,15,178,285,5,17,3,186,240,38.435520656727213,3.746534391613510,202405,9711.881541580467456,3746534.391613509971648
-1,12,יציץ,759,מועצה אזורית,מרכז,גזר,5530,0,1,13,1,0,11,1,14,21,0,2,0,12,17,4.811917861788108,2.493808153978090,202405,8057.368354641886071,2493808.153978090267628
-1,189,ישרש,828,מועצה אזורית,מרכז,גזר,5530,4,10,277,2,45,221,19,291,393,11,20,2,248,315,66.046029973008515,2.861640587287986,202405,8865.908303410764347,2861640.587287985719740
-1,191,כפר בילו,177,מועצה אזורית,מרכז,גזר,5530,1,9,263,13,27,204,37,273,379,15,8,1,253,315,58.007231807733930,3.292692894449318,202405,8956.735943245985254,3292692.894449318293482
-1,2,כפר בן נון,2010,מועצה אזורית,מרכז,גזר,5530,0,0,2,0,0,1,0,2,3,0,0,1,1,3,0.410696961,4.869770637203134,202405,10709.575665918859158,4869770.637203133665025
-1,115,כפר שמואל,743,מועצה אזורית,מרכז,גזר,5530,1,6,152,2,14,127,14,159,220,4,11,1,138,183,22.793753305271764,5.045241933604795,202405,11917.176681854652998,5045241.933604795485735
-1,14,כרמי יוסף,1264,מועצה אזורית,מרכז,גזר,5530,0,2,15,2,2,13,2,17,26,0,0,1,11,19,8.728074462167719,1.604019312699921,202405,6230.780584826955419,1604019.312699921429157
-1,58,מצליח,757,מועצה אזורית,מרכז,גזר,5530,1,3,76,2,11,64,4,80,115,4,4,1,72,90,12.670974278635173,4.577390713971787,202405,12374.445868298229470,4577390.713971787132323
-1,17,משמר איילון,670,מועצה אזורית,מרכז,גזר,5530,0,1,20,1,0,15,6,21,29,1,0,2,9,17,5.214458156927797,3.260166155023073,202405,12076.514009423081006,3260166.155023073311895
-1,59,משמר דוד,563,מועצה אזורית,מרכז,גזר,5530,1,4,95,0,15,78,6,100,118,6,7,1,58,82,8.748467029509539,6.744038675688726,202405,15863.394457753580355,6744038.675688725896180
-1,5,נוף איילון,1333,מועצה אזורית,מרכז,גזר,5530,0,0,6,1,1,5,0,6,8,0,0,1,3,5,10.530856728556637,0.474795178,202405,3952.614025507154565,474795.178481675276998
-1,95,נען,158,מועצה אזורית,מרכז,גזר,5530,0,1,134,2,13,110,7,135,182,7,10,1,92,131,9.060620745995578,10.484932838843971,202405,19322.923615728235745,10484932.838843971490860
-1,30,נצר סירני,435,מועצה אזורית,מרכז,גזר,5530,0,7,40,1,10,31,3,47,60,1,4,1,37,51,11.830958692550574,2.535720120372803,202405,9313.657882083743971,2535720.120372802950442
-1,65,סתריה,610,מועצה אזורית,מרכז,גזר,5530,0,2,95,1,12,77,7,97,137,9,6,0,93,119,16.901299853920115,3.845858044162432,202405,9648.275643425267845,3845858.044162431731820
-1,16,עזריה,711,מועצה אזורית,מרכז,גזר,5530,0,0,20,3,3,14,3,20,26,0,1,2,12,22,4.746327843237221,3.371027145290335,202405,11154.062642299628351,3371027.145290334708989
-1,15,פדיה,838,מועצה אזורית,מרכז,גזר,5530,0,2,15,1,4,12,1,17,27,1,2,1,13,21,5.107225615971830,2.937015344121570,202405,8552.881333992812870,2937015.344121570233256
-1,40,פתחיה,839,מועצה אזורית,מרכז,גזר,5530,0,1,53,2,5,45,4,54,80,5,3,0,47,62,11.225316394920039,3.563373948025358,202405,11330.995817657223597,3563373.948025357909501
-1,3,רמות מאיר,735,מועצה אזורית,מרכז,גזר,5530,0,0,4,0,0,3,1,4,4,0,0,0,2,3,0.96427604,3.111142323114292,202405,8504.315440735439552,3111142.323114291764796
-1,209,שטח כללי,5530,מועצה אזורית,מרכז,גזר,5530,6,11,358,3,41,304,27,375,454,13,51,2,258,374,10.995159916965589,19.008363823568580,202405,54501.956898562784772,19008363.823568578809500
-1,47,שעלבים,856,מועצה אזורית,מרכז,גזר,5530,0,4,74,2,10,64,3,78,96,3,6,1,57,81,9.763442212603840,4.813875985185499,202405,14251.562742086016442,4813875.985185499303043
-1,615,גן יבנה,166,מועצה מקומית,מרכז,גן יבנה,0166,2,24,783,49,137,575,59,809,1171,37,59,23,717,955,53.699209024728169,11.452682659008927,202405,21045.716348634276073,11452682.659008927643299
-1,1,אירוס,1336,מועצה אזורית,מרכז,גן רוה,5527,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2.573206336048710,0.388620215,202405,4645.417558542418192,388620.215173086791765
-1,91,בית חנן,159,מועצה אזורית,מרכז,גן רוה,5527,3,6,138,4,19,118,9,147,191,12,7,0,108,146,11.357119759362231,8.012594912102097,202405,26257.665391474776698,8012594.912102097645402
-1,35,בית עובד,202,מועצה אזורית,מרכז,גן רוה,5527,2,5,45,1,6,39,6,52,71,2,3,1,47,57,19.696098771259326,1.777001649233818,202405,9651.078938995227873,1777001.649233818054199
-1,84,גאליה,853,מועצה אזורית,מרכז,גן רוה,5527,1,3,115,2,9,95,12,119,173,4,6,2,93,119,20.454766294069579,4.106622329112311,202405,9690.276232462387270,4106622.329112310428172
-1,57,גן שורק,311,מועצה אזורית,מרכז,גן רוה,5527,1,3,67,0,9,53,3,71,105,9,5,3,42,68,18.869525705791702,3.020743652422845,202405,10554.511511458083987,3020743.652422845363617
-1,99,כפר הנגיד,582,מועצה אזורית,מרכז,גן רוה,5527,0,5,137,1,8,108,11,142,214,5,8,1,141,171,22.688236838586633,4.363494647218572,202405,11285.441963168597795,4363494.647218571975827
-1,1,נטעים,174,מועצה אזורית,מרכז,גן רוה,5527,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.509924529,1.961074517275137,202405,7470.644784059281847,1961074.517275137128308
-1,62,עיינות,156,מועצה אזורית,מרכז,גן רוה,5527,0,4,75,0,6,65,7,79,133,5,6,1,90,112,127.611587130536563,0.485849298,202405,2968.859050290636787,485849.297811639145948
-1,73,פלמחים,597,מועצה אזורית,מרכז,גן רוה,5527,1,10,102,5,21,83,8,113,135,17,8,2,76,113,5.194260319428482,14.053974100403213,202405,26019.688527206748404,14053974.100403213873506
-1,18,שטח כללי,5527,מועצה אזורית,מרכז,גן רוה,5527,2,1,35,0,9,26,3,38,35,3,2,0,22,28,3.447455193294627,5.221242624127611,202405,30740.561474977126636,5221242.624127611517906
-1,154,גני תקווה,229,מועצה מקומית,מרכז,גני תקווה,0229,1,7,156,33,27,92,31,164,241,31,5,11,121,199,72.971554814671549,2.110411384149883,202405,6780.507909074416602,2110411.384149882476777
-1,309,דאלית אל כרמל,494,מועצה מקומית,חיפה,דאלית אל כרמל,0494,1,15,419,34,93,316,24,435,528,18,18,11,318,420,32.734137806156220,9.439686538555698,202405,21654.606318641705002,9439686.538555698469281
-1,194,דבוריה,489,מועצה מקומית,צפון,דבוריה,0489,3,6,299,11,72,215,14,308,350,7,12,2,217,291,35.175319659251407,5.515230618493509,202405,12282.440693455015207,5515230.618493508547544
-1,572,דימונה,2200,עירייה,דרום,דימונה,2200,6,29,719,136,140,535,65,754,957,30,22,30,488,771,2.594626710045703,220.455604571312108,202405,115118.638023362087552,220455604.571312099695206
-1,333,דיר אל אסד,490,מועצה מקומית,צפון,דיר אל אסד,0490,2,10,631,33,140,477,21,643,578,3,10,0,378,468,64.812106059324705,5.137929011212718,202405,15635.266294876786560,5137929.011212718673050
-1,612,דיר חנא,492,מועצה מקומית,צפון,דיר חנא,0492,1,12,1382,23,280,1079,34,1395,984,6,11,2,613,735,68.629169056475007,8.917491037905247,202405,16284.952866522728073,8917491.037905247882009
-1,289,אייל,716,מועצה אזורית,מרכז,דרום השרון,5520,5,15,416,13,54,361,16,436,578,16,39,0,324,478,68.802208233095755,4.200446576087990,202405,10972.143993778066942,4200446.576087989844382
-1,38,אלישמע,841,מועצה אזורית,מרכז,דרום השרון,5520,0,3,51,1,6,43,4,54,77,3,3,0,45,57,14.744362651595035,2.577256196007169,202405,8053.853985729583655,2577256.196007169317454
-1,430,גבעת השלושה,870,מועצה אזורית,מרכז,דרום השרון,5520,1,22,580,9,65,487,43,603,867,32,52,6,481,676,115.658772908018932,3.717832977027780,202405,14349.842087100729259,3717832.977027779910713
-1,32,גבעת חן,207,מועצה אזורית,מרכז,דרום השרון,5520,0,6,44,1,6,41,3,50,64,8,1,1,38,53,23.712873821819375,1.349477935085001,202405,5995.960790997093682,1349477.935085001401603
-1,19,גן חיים,239,מועצה אזורית,מרכז,דרום השרון,5520,0,1,24,0,2,21,1,25,37,0,1,2,24,29,11.651991114489652,1.630622596027630,202405,9677.146636657860654,1630622.596027630381286
-1,2,גני עם,218,מועצה אזורית,מרכז,דרום השרון,5520,0,0,2,1,0,1,1,2,3,0,0,0,2,2,3.986333953107323,0.501714112,202405,4045.419595674688026,501714.112145825754851
-1,56,גת רימון,128,מועצה אזורית,מרכז,דרום השרון,5520,2,3,67,0,3,59,10,72,108,11,3,3,47,72,79.697591576061768,0.702656114,202405,4856.041891867491358,702656.114100445876829
-1,97,חגור,717,מועצה אזורית,מרכז,דרום השרון,5520,0,0,156,2,19,125,11,156,197,9,9,0,125,162,33.484578386039438,2.896855946092537,202405,10389.170461883186363,2896855.946092537138611
